service_provider,technology,download/upload,speed,signal_strength,state,Month,Year
JIO,4G,upload,2507,-102,Punjab,July,2019
JIO,4G,upload,8805,-87,Punjab,July,2019
JIO,4G,upload,2736,-96,Punjab,July,2019
JIO,4G,upload,146,-88,Punjab,July,2019
JIO,4G,upload,9229,-51,Punjab,July,2019
JIO,4G,upload,16357,-87,Punjab,July,2019
JIO,4G,upload,461,-95,Punjab,July,2019
JIO,4G,upload,758,-101,Punjab,July,2019
JIO,4G,upload,29,-109,Punjab,July,2019
JIO,4G,upload,124,-86.11262799,Punjab,July,2019
JIO,4G,upload,15350,-83,Punjab,July,2019
JIO,4G,upload,124,-99,Punjab,July,2019
JIO,4G,upload,9117,-50,Punjab,July,2019
JIO,4G,upload,799,-101,Punjab,July,2019
JIO,4G,upload,321,-111,Punjab,July,2019
JIO,4G,upload,8165,-92,Punjab,July,2019
JIO,4G,upload,7113,-85,Punjab,July,2019
JIO,4G,upload,358,-72,Punjab,July,2019
JIO,4G,upload,4148,-98,Punjab,July,2019
JIO,4G,upload,8009,-92,Punjab,July,2019
JIO,4G,upload,732,-112,Punjab,July,2019
JIO,4G,upload,319,-86.11262799,Punjab,July,2019
JIO,4G,upload,254,-104,Punjab,July,2019
JIO,4G,upload,3464,-71,Punjab,July,2019
JIO,4G,upload,20965,-80,Punjab,July,2019
JIO,4G,upload,9316,-51,Punjab,July,2019
JIO,4G,upload,1969,-95,Punjab,July,2019
JIO,4G,upload,8793,-87,Punjab,July,2019
JIO,4G,upload,257,-109,Punjab,July,2019
JIO,4G,upload,5780,-78,Punjab,July,2019
JIO,4G,upload,422,-78,Punjab,July,2019
JIO,4G,upload,2312,-81,Punjab,July,2019
JIO,4G,upload,552,-101,Punjab,July,2019
JIO,4G,upload,739,-93,Punjab,July,2019
JIO,4G,upload,14387,-80,Punjab,July,2019
JIO,4G,upload,2092,-101,Punjab,July,2019
JIO,4G,upload,9794,-89,Punjab,July,2019
JIO,4G,upload,3803,-98,Punjab,July,2019
JIO,4G,upload,417,-104,Punjab,July,2019
JIO,4G,upload,5136,-53,Punjab,July,2019
JIO,4G,upload,8755,-94,Punjab,July,2019
JIO,4G,upload,8931,-89,Punjab,July,2019
JIO,4G,upload,17691,-78,Punjab,July,2019
JIO,4G,upload,6766,-75,Punjab,July,2019
JIO,4G,upload,8144,-51,Punjab,July,2019
JIO,4G,upload,156,-86.11262799,Punjab,July,2019
JIO,4G,upload,113,-99,Punjab,July,2019
JIO,4G,upload,23873,-65,Punjab,July,2019
JIO,4G,upload,174,-108,Punjab,July,2019
JIO,4G,upload,19156,-66,Punjab,July,2019
JIO,4G,upload,1005,-86.11262799,Punjab,July,2019
JIO,4G,upload,474,-93,Punjab,July,2019
JIO,4G,upload,5724,-109,Punjab,July,2019
JIO,4G,upload,9656,-86,Punjab,July,2019
JIO,4G,upload,9875,-86.11262799,Punjab,July,2019
JIO,4G,upload,2534,-99,Punjab,July,2019
JIO,4G,upload,2922,-87,Punjab,July,2019
JIO,4G,upload,142,-86.11262799,Punjab,July,2019
JIO,4G,upload,8003,-51,Punjab,July,2019
JIO,4G,upload,2984,-105,Punjab,July,2019
JIO,4G,upload,3830,-90,Punjab,July,2019
JIO,4G,upload,14318,-82,Punjab,July,2019
JIO,4G,upload,12525,-86,Punjab,July,2019
JIO,4G,upload,581,-102,Punjab,July,2019
JIO,4G,upload,108,-86.11262799,Punjab,July,2019
JIO,4G,upload,2385,-86.11262799,Punjab,July,2019
JIO,4G,upload,708,-92,Punjab,July,2019
JIO,4G,upload,85,-83,Punjab,July,2019
JIO,4G,upload,507,-103,Punjab,July,2019
JIO,4G,upload,7748,-88,Punjab,July,2019
JIO,4G,upload,14730,-82,Punjab,July,2019
JIO,4G,upload,8786,-90,Punjab,July,2019
JIO,4G,upload,8313,-90,Punjab,July,2019
JIO,4G,upload,9741,-87,Punjab,July,2019
JIO,4G,upload,6331,-52,Punjab,July,2019
JIO,4G,upload,3116,-78,Punjab,July,2019
JIO,4G,upload,4715,-70,Punjab,July,2019
JIO,4G,upload,1448,-105,Punjab,July,2019
JIO,4G,upload,9610,-51,Punjab,July,2019
JIO,4G,upload,81,-106,Punjab,July,2019
JIO,4G,upload,714,-75,Punjab,July,2019
JIO,4G,upload,7396,-51,Punjab,July,2019
JIO,4G,upload,2070,-100,Punjab,July,2019
JIO,4G,upload,23,-103,Punjab,July,2019
JIO,4G,upload,1373,-89,Punjab,July,2019
JIO,4G,upload,1575,-92,Punjab,July,2019
JIO,4G,upload,8992,-86.11262799,Punjab,July,2019
JIO,4G,upload,131,-101,Punjab,July,2019
JIO,4G,upload,352,-88,Punjab,July,2019
JIO,4G,upload,6898,-88,Punjab,July,2019
JIO,4G,upload,1500,-108,Punjab,July,2019
JIO,4G,upload,224,-107,Punjab,July,2019
JIO,4G,upload,8268,-89,Punjab,July,2019
JIO,4G,upload,1080,-89,Punjab,July,2019
JIO,4G,upload,8909,-94,Punjab,July,2019
JIO,4G,upload,8464,-86,Punjab,July,2019
JIO,4G,upload,1430,-91,Punjab,July,2019
JIO,4G,upload,350,-108,Punjab,July,2019
JIO,4G,upload,13637,-87,Punjab,July,2019
JIO,4G,upload,18093,-85,Punjab,July,2019
JIO,4G,upload,1141,-86.11262799,Punjab,July,2019
JIO,4G,upload,15469,-68,Punjab,July,2019
JIO,4G,upload,8100,-52,Punjab,July,2019
JIO,4G,upload,5657,-90,Punjab,July,2019
JIO,4G,upload,2091,-94,Punjab,July,2019
JIO,4G,upload,8399,-87,Punjab,July,2019
JIO,4G,upload,7328,-87,Punjab,July,2019
JIO,4G,upload,1291,-86.11262799,Punjab,July,2019
JIO,4G,upload,8564,-89,Punjab,July,2019
JIO,4G,upload,207,-86,Punjab,July,2019
JIO,4G,upload,99,-109,Punjab,July,2019
JIO,4G,upload,21813,-76,Punjab,July,2019
JIO,4G,upload,1302,-92,Punjab,July,2019
JIO,4G,upload,4287,-85,Punjab,July,2019
JIO,4G,upload,32,-52,Punjab,July,2019
JIO,4G,upload,764,-105,Punjab,July,2019
JIO,4G,upload,3418,-96,Punjab,July,2019
JIO,4G,upload,4749,-86,Punjab,July,2019
JIO,4G,upload,7354,-90,Punjab,July,2019
JIO,4G,upload,2156,-79,Punjab,July,2019
JIO,4G,upload,18113,-71,Punjab,July,2019
JIO,4G,upload,1987,-86.11262799,Punjab,July,2019
JIO,4G,upload,1237,-82,Punjab,July,2019
JIO,4G,upload,6700,-52,Punjab,July,2019
JIO,4G,upload,2213,-98,Punjab,July,2019
JIO,4G,upload,51,-92,Punjab,July,2019
JIO,4G,upload,8780,-101,Punjab,July,2019
JIO,4G,upload,7040,-91,Punjab,July,2019
JIO,4G,upload,6175,-87,Punjab,July,2019
JIO,4G,upload,540,-96,Punjab,July,2019
JIO,4G,upload,603,-102,Punjab,July,2019
JIO,4G,upload,917,-86,Punjab,July,2019
JIO,4G,upload,9342,-87,Punjab,July,2019
JIO,4G,upload,18571,-81,Punjab,July,2019
JIO,4G,upload,8778,-90,Punjab,July,2019
JIO,4G,upload,8210,-51,Punjab,July,2019
JIO,4G,upload,170,-88,Punjab,July,2019
JIO,4G,upload,9,-112,Punjab,July,2019
JIO,4G,upload,23,-109,Punjab,July,2019
JIO,4G,upload,10736,-51,Punjab,July,2019
JIO,4G,upload,107,-80,Punjab,July,2019
JIO,4G,upload,9988,-89,Punjab,July,2019
JIO,4G,upload,220,-105,Punjab,July,2019
JIO,4G,upload,26,-110,Punjab,July,2019
JIO,4G,upload,4763,-86.11262799,Punjab,July,2019
JIO,4G,upload,22,-112,Punjab,July,2019
JIO,4G,upload,890,-97,Punjab,July,2019
JIO,4G,upload,8821,-86,Punjab,July,2019
JIO,4G,upload,14833,-87,Punjab,July,2019
JIO,4G,upload,16968,-71,Punjab,July,2019
JIO,4G,upload,778,-78,Punjab,July,2019
JIO,4G,upload,169,-86.11262799,Punjab,July,2019
JIO,4G,upload,8846,-90,Punjab,July,2019
JIO,4G,upload,1051,-107,Punjab,July,2019
JIO,4G,upload,11114,-51,Punjab,July,2019
JIO,4G,upload,7043,-51,Punjab,July,2019
JIO,4G,upload,961,-95,Punjab,July,2019
JIO,4G,upload,7147,-50,Punjab,July,2019
JIO,4G,upload,15853,-77,Punjab,July,2019
JIO,4G,upload,4900,-97,Punjab,July,2019
JIO,4G,upload,9876,-50,Punjab,July,2019
JIO,4G,upload,9377,-89,Punjab,July,2019
JIO,4G,upload,8529,-89,Punjab,July,2019
JIO,4G,upload,288,-83,Punjab,July,2019
JIO,4G,upload,55,-86.11262799,Punjab,July,2019
AIRTEL,4G,download,125,-95.19827586,Punjab,July,2019
AIRTEL,4G,download,15282,-85,Punjab,July,2019
AIRTEL,4G,download,835,-93,Punjab,July,2019
AIRTEL,4G,download,854,-95.19827586,Punjab,July,2019
AIRTEL,4G,download,2527,-95.19827586,Punjab,July,2019
AIRTEL,4G,download,8163,-98,Punjab,July,2019
AIRTEL,4G,download,1098,-95.19827586,Punjab,July,2019
AIRTEL,4G,download,2463,-96,Punjab,July,2019
AIRTEL,4G,download,250,-95.19827586,Punjab,July,2019
AIRTEL,4G,download,49281,-85,Punjab,July,2019
AIRTEL,4G,download,4231,-91,Punjab,July,2019
AIRTEL,4G,download,7440,-95,Punjab,July,2019
AIRTEL,4G,download,1127,-104,Punjab,July,2019
AIRTEL,4G,download,10302,-103,Punjab,July,2019
AIRTEL,4G,download,2504,-95.19827586,Punjab,July,2019
AIRTEL,4G,download,291,-99,Punjab,July,2019
AIRTEL,4G,download,1619,-96,Punjab,July,2019
AIRTEL,4G,download,5379,-88,Punjab,July,2019
AIRTEL,4G,download,15678,-90,Punjab,July,2019
AIRTEL,4G,download,26348,-102,Punjab,July,2019
AIRTEL,4G,download,721,-84,Punjab,July,2019
AIRTEL,4G,download,25981,-95.19827586,Punjab,July,2019
AIRTEL,4G,download,3512,-93,Punjab,July,2019
AIRTEL,4G,download,489,-106,Punjab,July,2019
AIRTEL,4G,download,1134,-104,Punjab,July,2019
AIRTEL,4G,download,4216,-78,Punjab,July,2019
AIRTEL,4G,download,4776,-95,Punjab,July,2019
AIRTEL,4G,download,8232,-89,Punjab,July,2019
AIRTEL,4G,download,27278,-78,Punjab,July,2019
AIRTEL,4G,download,16218,-81,Punjab,July,2019
AIRTEL,4G,download,9879,-95,Punjab,July,2019
AIRTEL,4G,download,50434,-74,Punjab,July,2019
AIRTEL,4G,download,13835,-97,Punjab,July,2019
AIRTEL,4G,download,3290,-99,Punjab,July,2019
AIRTEL,4G,download,1204,-104,Punjab,July,2019
AIRTEL,4G,download,5290,-95.19827586,Punjab,July,2019
AIRTEL,4G,download,9610,-95.19827586,Punjab,July,2019
AIRTEL,4G,download,3498,-95.19827586,Punjab,July,2019
AIRTEL,4G,download,7582,-99,Punjab,July,2019
AIRTEL,4G,download,10123,-104,Punjab,July,2019
AIRTEL,4G,download,12960,-82,Punjab,July,2019
AIRTEL,4G,download,1571,-91,Punjab,July,2019
AIRTEL,4G,download,6058,-109,Punjab,July,2019
AIRTEL,4G,download,9653,-101,Punjab,July,2019
AIRTEL,4G,download,868,-106,Punjab,July,2019
AIRTEL,4G,download,16111,-94,Punjab,July,2019
AIRTEL,4G,download,12219,-86,Punjab,July,2019
AIRTEL,4G,download,2600,-97,Punjab,July,2019
AIRTEL,4G,download,3026,-109,Punjab,July,2019
AIRTEL,4G,download,7393,-106,Punjab,July,2019
AIRTEL,4G,download,5204,-95,Punjab,July,2019
AIRTEL,4G,download,2973,-95.19827586,Punjab,July,2019
AIRTEL,4G,download,5709,-112,Punjab,July,2019
AIRTEL,4G,download,7218,-108,Punjab,July,2019
AIRTEL,4G,download,3773,-94,Punjab,July,2019
AIRTEL,4G,download,2897,-107,Punjab,July,2019
AIRTEL,4G,download,2074,-63,Punjab,July,2019
AIRTEL,4G,download,10447,-98,Punjab,July,2019
AIRTEL,4G,download,5530,-110,Punjab,July,2019
AIRTEL,4G,download,2872,-85,Punjab,July,2019
AIRTEL,4G,download,794,-108,Punjab,July,2019
AIRTEL,4G,download,14817,-104,Punjab,July,2019
AIRTEL,4G,download,17364,-105,Punjab,July,2019
AIRTEL,4G,download,19762,-104,Punjab,July,2019
AIRTEL,4G,download,9212,-71,Punjab,July,2019
AIRTEL,4G,download,1483,-95.19827586,Punjab,July,2019
AIRTEL,4G,download,120,-71,Punjab,July,2019
AIRTEL,4G,download,829,-106,Punjab,July,2019
AIRTEL,4G,download,935,-110,Punjab,July,2019
AIRTEL,4G,download,13607,-95.19827586,Punjab,July,2019
AIRTEL,4G,download,22271,-83,Punjab,July,2019
AIRTEL,4G,download,6318,-78,Punjab,July,2019
AIRTEL,4G,download,1410,-59,Punjab,July,2019
AIRTEL,4G,download,1242,-103,Punjab,July,2019
AIRTEL,4G,download,7777,-91,Punjab,July,2019
AIRTEL,4G,download,7,-73,Punjab,July,2019
AIRTEL,4G,download,6038,-90,Punjab,July,2019
AIRTEL,4G,download,697,-81,Punjab,July,2019
AIRTEL,4G,download,1171,-104,Punjab,July,2019
AIRTEL,4G,download,1270,-95.19827586,Punjab,July,2019
AIRTEL,4G,download,5489,-92,Punjab,July,2019
AIRTEL,4G,download,3956,-95.19827586,Punjab,July,2019
AIRTEL,4G,download,641,-104,Punjab,July,2019
AIRTEL,4G,download,11584,-94,Punjab,July,2019
AIRTEL,4G,download,476,-100,Punjab,July,2019
AIRTEL,4G,download,7266,-104,Punjab,July,2019
AIRTEL,4G,download,26034,-95.19827586,Punjab,July,2019
AIRTEL,4G,download,55,-96,Punjab,July,2019
AIRTEL,4G,download,13661,-99,Punjab,July,2019
AIRTEL,4G,download,7762,-79,Punjab,July,2019
AIRTEL,4G,download,2032,-95.19827586,Punjab,July,2019
AIRTEL,4G,download,15013,-89,Punjab,July,2019
AIRTEL,4G,download,26218,-81,Punjab,July,2019
AIRTEL,4G,download,15973,-107,Punjab,July,2019
AIRTEL,4G,download,1035,-105,Punjab,July,2019
AIRTEL,4G,download,2292,-95,Punjab,July,2019
AIRTEL,4G,download,5399,-83,Punjab,July,2019
AIRTEL,4G,download,3300,-101,Punjab,July,2019
AIRTEL,4G,download,4523,-108,Punjab,July,2019
AIRTEL,4G,download,503,-106,Punjab,July,2019
AIRTEL,4G,download,373,-107,Punjab,July,2019
AIRTEL,4G,download,708,-101,Punjab,July,2019
AIRTEL,4G,download,29580,-82,Punjab,July,2019
AIRTEL,4G,download,883,-95.19827586,Punjab,July,2019
AIRTEL,4G,download,21861,-74,Punjab,July,2019
AIRTEL,4G,download,4040,-103,Punjab,July,2019
AIRTEL,4G,download,390,-95.19827586,Punjab,July,2019
AIRTEL,4G,download,8331,-105,Punjab,July,2019
AIRTEL,4G,download,2728,-79,Punjab,July,2019
AIRTEL,4G,download,4765,-109,Punjab,July,2019
AIRTEL,4G,download,10917,-85,Punjab,July,2019
AIRTEL,4G,download,19956,-102,Punjab,July,2019
AIRTEL,4G,download,2678,-107,Punjab,July,2019
AIRTEL,4G,download,945,-100,Punjab,July,2019
AIRTEL,4G,download,2982,-85,Punjab,July,2019
AIRTEL,4G,download,5420,-105,Punjab,July,2019
AIRTEL,4G,download,19150,-78,Punjab,July,2019
AIRTEL,4G,download,2226,-111,Punjab,July,2019
AIRTEL,4G,download,7363,-80,Punjab,July,2019
AIRTEL,4G,download,15911,-108,Punjab,July,2019
AIRTEL,4G,download,194,-108,Punjab,July,2019
AIRTEL,4G,download,50645,-92,Punjab,July,2019
AIRTEL,4G,download,1095,-112,Punjab,July,2019
AIRTEL,4G,download,559,-111,Punjab,July,2019
AIRTEL,4G,download,5004,-99,Punjab,July,2019
AIRTEL,4G,download,2747,-98,Punjab,July,2019
AIRTEL,4G,download,33639,-100,Punjab,July,2019
AIRTEL,4G,download,2642,-105,Punjab,July,2019
AIRTEL,4G,download,852,-104,Punjab,July,2019
AIRTEL,4G,download,11561,-86,Punjab,July,2019
AIRTEL,4G,download,1638,-91,Punjab,July,2019
AIRTEL,4G,download,6097,-98,Punjab,July,2019
AIRTEL,4G,download,6645,-93,Punjab,July,2019
AIRTEL,4G,download,1019,-98,Punjab,July,2019
AIRTEL,4G,download,12437,-85,Punjab,July,2019
AIRTEL,4G,upload,46,-94.74603175,Punjab,July,2019
AIRTEL,4G,upload,4820,-85,Punjab,July,2019
AIRTEL,4G,upload,637,-86,Punjab,July,2019
AIRTEL,4G,upload,13257,-90,Punjab,July,2019
AIRTEL,4G,upload,513,-105,Punjab,July,2019
AIRTEL,4G,upload,98,-97,Punjab,July,2019
AIRTEL,4G,upload,5749,-91,Punjab,July,2019
AIRTEL,4G,upload,93,-97,Punjab,July,2019
AIRTEL,4G,upload,621,-86,Punjab,July,2019
AIRTEL,4G,upload,734,-98,Punjab,July,2019
AIRTEL,4G,upload,290,-105,Punjab,July,2019
AIRTEL,4G,upload,46,-94.74603175,Punjab,July,2019
AIRTEL,4G,upload,449,-101,Punjab,July,2019
AIRTEL,4G,upload,546,-85,Punjab,July,2019
AIRTEL,4G,upload,73,-104,Punjab,July,2019
AIRTEL,4G,upload,2631,-87,Punjab,July,2019
AIRTEL,4G,upload,228,-92,Punjab,July,2019
AIRTEL,4G,upload,437,-99,Punjab,July,2019
AIRTEL,4G,upload,231,-100,Punjab,July,2019
AIRTEL,4G,upload,99,-105,Punjab,July,2019
AIRTEL,4G,upload,119,-106,Punjab,July,2019
AIRTEL,4G,upload,8528,-84,Punjab,July,2019
AIRTEL,4G,upload,394,-109,Punjab,July,2019
AIRTEL,4G,upload,2480,-70,Punjab,July,2019
AIRTEL,4G,upload,763,-87,Punjab,July,2019
AIRTEL,4G,upload,520,-98,Punjab,July,2019
AIRTEL,4G,upload,2709,-100,Punjab,July,2019
AIRTEL,4G,upload,1289,-98,Punjab,July,2019
AIRTEL,4G,upload,1356,-103,Punjab,July,2019
AIRTEL,4G,upload,1784,-82,Punjab,July,2019
AIRTEL,4G,upload,1813,-75,Punjab,July,2019
AIRTEL,4G,upload,1581,-94.74603175,Punjab,July,2019
AIRTEL,4G,upload,4007,-84,Punjab,July,2019
AIRTEL,4G,upload,47,-111,Punjab,July,2019
AIRTEL,4G,upload,5041,-91,Punjab,July,2019
AIRTEL,4G,upload,4514,-94,Punjab,July,2019
AIRTEL,4G,upload,3572,-94,Punjab,July,2019
AIRTEL,4G,upload,78,-106,Punjab,July,2019
AIRTEL,4G,upload,13594,-82,Punjab,July,2019
AIRTEL,4G,upload,6530,-95,Punjab,July,2019
AIRTEL,4G,upload,27,-111,Punjab,July,2019
AIRTEL,4G,upload,481,-95,Punjab,July,2019
AIRTEL,4G,upload,12513,-78,Punjab,July,2019
AIRTEL,4G,upload,2388,-94,Punjab,July,2019
AIRTEL,4G,upload,2,-107,Punjab,July,2019
AIRTEL,4G,upload,46,-105,Punjab,July,2019
AIRTEL,4G,upload,492,-92,Punjab,July,2019
AIRTEL,4G,upload,210,-84,Punjab,July,2019
AIRTEL,4G,upload,1073,-108,Punjab,July,2019
AIRTEL,4G,upload,314,-88,Punjab,July,2019
AIRTEL,4G,upload,17129,-57,Punjab,July,2019
AIRTEL,4G,upload,1144,-95,Punjab,July,2019
AIRTEL,4G,upload,28,-102,Punjab,July,2019
AIRTEL,4G,upload,17948,-73,Punjab,July,2019
AIRTEL,4G,upload,4374,-91,Punjab,July,2019
AIRTEL,4G,upload,2,-94.74603175,Punjab,July,2019
AIRTEL,4G,upload,30,-102,Punjab,July,2019
AIRTEL,4G,upload,3187,-94.74603175,Punjab,July,2019
AIRTEL,4G,upload,194,-109,Punjab,July,2019
AIRTEL,4G,upload,5751,-72,Punjab,July,2019
AIRTEL,4G,upload,116,-94,Punjab,July,2019
AIRTEL,4G,upload,1283,-93,Punjab,July,2019
AIRTEL,4G,upload,659,-110,Punjab,July,2019
AIRTEL,4G,upload,780,-104,Punjab,July,2019
AIRTEL,4G,upload,567,-97,Punjab,July,2019
AIRTEL,4G,upload,240,-103,Punjab,July,2019
AIRTEL,4G,upload,802,-108,Punjab,July,2019
AIRTEL,4G,upload,1013,-98,Punjab,July,2019
AIRTEL,4G,upload,3838,-91,Punjab,July,2019
AIRTEL,4G,upload,256,-111,Punjab,July,2019
AIRTEL,4G,upload,709,-105,Punjab,July,2019
AIRTEL,4G,upload,13770,-62,Punjab,July,2019
AIRTEL,4G,upload,6793,-90,Punjab,July,2019
AIRTEL,4G,upload,1526,-87,Punjab,July,2019
AIRTEL,4G,upload,3420,-92,Punjab,July,2019
AIRTEL,4G,upload,3390,-81,Punjab,July,2019
AIRTEL,4G,upload,7541,-88,Punjab,July,2019
AIRTEL,4G,upload,2033,-73,Punjab,July,2019
AIRTEL,4G,upload,575,-80,Punjab,July,2019
AIRTEL,4G,upload,1328,-97,Punjab,July,2019
AIRTEL,4G,upload,23,-108,Punjab,July,2019
AIRTEL,4G,upload,2193,-83,Punjab,July,2019
AIRTEL,4G,upload,28,-103,Punjab,July,2019
AIRTEL,4G,upload,325,-95,Punjab,July,2019
AIRTEL,4G,upload,621,-93,Punjab,July,2019
AIRTEL,4G,upload,204,-105,Punjab,July,2019
AIRTEL,4G,upload,2077,-101,Punjab,July,2019
AIRTEL,4G,upload,898,-109,Punjab,July,2019
AIRTEL,4G,upload,604,-106,Punjab,July,2019
AIRTEL,4G,upload,315,-103,Punjab,July,2019
AIRTEL,4G,upload,75,-110,Punjab,July,2019
AIRTEL,4G,upload,208,-112,Punjab,July,2019
AIRTEL,4G,upload,55,-110,Punjab,July,2019
AIRTEL,4G,upload,3,-96,Punjab,July,2019
AIRTEL,4G,upload,93,-94.74603175,Punjab,July,2019
AIRTEL,4G,upload,5673,-87,Punjab,July,2019
AIRTEL,4G,upload,27,-112,Punjab,July,2019
AIRTEL,4G,upload,79,-109,Punjab,July,2019
AIRTEL,4G,upload,542,-90,Punjab,July,2019
AIRTEL,4G,upload,8458,-94,Punjab,July,2019
AIRTEL,4G,upload,567,-90,Punjab,July,2019
AIRTEL,4G,upload,197,-94.74603175,Punjab,July,2019
AIRTEL,4G,upload,841,-103,Punjab,July,2019
AIRTEL,4G,upload,6504,-87,Punjab,July,2019
AIRTEL,4G,upload,6692,-97,Punjab,July,2019
AIRTEL,4G,upload,136,-85,Punjab,July,2019
AIRTEL,4G,upload,414,-95,Punjab,July,2019
AIRTEL,4G,upload,33,-94.74603175,Punjab,July,2019
AIRTEL,4G,upload,193,-89,Punjab,July,2019
AIRTEL,4G,upload,413,-102,Punjab,July,2019
AIRTEL,4G,upload,81,-108,Punjab,July,2019
AIRTEL,4G,upload,280,-100,Punjab,July,2019
AIRTEL,4G,upload,1175,-108,Punjab,July,2019
AIRTEL,4G,upload,90,-98,Punjab,July,2019
AIRTEL,4G,upload,455,-74,Punjab,July,2019
AIRTEL,4G,upload,52,-105,Punjab,July,2019
AIRTEL,4G,upload,2474,-89,Punjab,July,2019
AIRTEL,4G,upload,3650,-94.74603175,Punjab,July,2019
AIRTEL,4G,upload,8713,-88,Punjab,July,2019
AIRTEL,4G,upload,3021,-75,Punjab,July,2019
AIRTEL,4G,upload,1414,-93,Punjab,July,2019
AIRTEL,4G,upload,77,-104,Punjab,July,2019
AIRTEL,4G,upload,66,-95,Punjab,July,2019
AIRTEL,4G,upload,3421,-106,Punjab,July,2019
AIRTEL,4G,upload,447,-85,Punjab,July,2019
AIRTEL,4G,upload,568,-104,Punjab,July,2019
AIRTEL,4G,upload,28,-109,Punjab,July,2019
AIRTEL,4G,upload,91,-99,Punjab,July,2019
AIRTEL,4G,upload,32,-108,Punjab,July,2019
AIRTEL,4G,upload,7995,-90,Punjab,July,2019
AIRTEL,4G,upload,264,-96,Punjab,July,2019
AIRTEL,4G,upload,1282,-78,Punjab,July,2019
AIRTEL,4G,upload,2156,-73,Punjab,July,2019
AIRTEL,4G,upload,3774,-84,Punjab,July,2019
AIRTEL,4G,upload,7895,-86,Punjab,July,2019
AIRTEL,3G,download,691,-84.33333333,Punjab,July,2019
AIRTEL,3G,download,4286,-84.33333333,Punjab,July,2019
AIRTEL,3G,download,584,-81,Punjab,July,2019
AIRTEL,3G,download,868,-91,Punjab,July,2019
AIRTEL,3G,download,1147,-81,Punjab,July,2019
AIRTEL,3G,upload,1623,-81,Punjab,July,2019
AIRTEL,3G,upload,32,-81,Punjab,July,2019
AIRTEL,3G,upload,1267,-85,Punjab,July,2019
AIRTEL,3G,upload,794,-81,Punjab,July,2019
AIRTEL,3G,upload,1153,-77,Punjab,July,2019
IDEA,4G,download,3240,-94,Punjab,July,2019
IDEA,4G,download,732,-97,Punjab,July,2019
IDEA,4G,download,6142,-89,Punjab,July,2019
IDEA,4G,download,13143,-97,Punjab,July,2019
IDEA,4G,download,1440,-111,Punjab,July,2019
IDEA,4G,download,329,-85,Punjab,July,2019
IDEA,4G,download,5464,-103,Punjab,July,2019
IDEA,4G,download,24053,-89,Punjab,July,2019
IDEA,4G,download,1123,-98,Punjab,July,2019
IDEA,4G,download,440,-108,Punjab,July,2019
IDEA,4G,download,3287,-102,Punjab,July,2019
IDEA,4G,download,7425,-97,Punjab,July,2019
IDEA,4G,download,767,-110,Punjab,July,2019
IDEA,4G,download,2151,-94,Punjab,July,2019
IDEA,4G,download,3921,-108,Punjab,July,2019
IDEA,4G,download,9223,-86,Punjab,July,2019
IDEA,4G,download,5828,-97,Punjab,July,2019
IDEA,4G,download,1005,-97,Punjab,July,2019
IDEA,4G,download,551,-112,Punjab,July,2019
IDEA,4G,download,2988,-97,Punjab,July,2019
IDEA,4G,download,675,-97,Punjab,July,2019
IDEA,4G,download,2795,-89,Punjab,July,2019
IDEA,4G,download,81337,-97,Punjab,July,2019
IDEA,4G,download,837,-106,Punjab,July,2019
IDEA,4G,download,1577,-94,Punjab,July,2019
IDEA,4G,download,10015,-97,Punjab,July,2019
IDEA,4G,download,158,-98,Punjab,July,2019
IDEA,4G,download,40650,-97,Punjab,July,2019
IDEA,4G,download,319,-99,Punjab,July,2019
IDEA,4G,download,8838,-103,Punjab,July,2019
IDEA,4G,download,47150,-76,Punjab,July,2019
IDEA,4G,download,2703,-97,Punjab,July,2019
IDEA,4G,download,1409,-112,Punjab,July,2019
IDEA,4G,download,725,-109,Punjab,July,2019
IDEA,4G,download,7825,-102,Punjab,July,2019
IDEA,4G,download,4846,-100,Punjab,July,2019
IDEA,4G,download,1164,-101,Punjab,July,2019
IDEA,4G,download,4634,-82,Punjab,July,2019
IDEA,4G,download,171,-75,Punjab,July,2019
IDEA,4G,download,46776,-79,Punjab,July,2019
IDEA,4G,download,1117,-98,Punjab,July,2019
IDEA,4G,download,35640,-73,Punjab,July,2019
IDEA,4G,download,502,-112,Punjab,July,2019
IDEA,4G,download,10499,-105,Punjab,July,2019
IDEA,4G,download,76386,-97,Punjab,July,2019
IDEA,4G,download,62921,-81,Punjab,July,2019
IDEA,4G,download,2389,-103,Punjab,July,2019
IDEA,4G,download,625,-90,Punjab,July,2019
IDEA,4G,download,8115,-100,Punjab,July,2019
IDEA,4G,download,8743,-110,Punjab,July,2019
IDEA,4G,upload,8199,-95,Punjab,July,2019
IDEA,4G,upload,4997,-94.04444444,Punjab,July,2019
IDEA,4G,upload,130,-107,Punjab,July,2019
IDEA,4G,upload,1808,-94.04444444,Punjab,July,2019
IDEA,4G,upload,9420,-94,Punjab,July,2019
IDEA,4G,upload,2407,-103,Punjab,July,2019
IDEA,4G,upload,6210,-77,Punjab,July,2019
IDEA,4G,upload,2112,-94.04444444,Punjab,July,2019
IDEA,4G,upload,7501,-79,Punjab,July,2019
IDEA,4G,upload,17200,-78,Punjab,July,2019
IDEA,4G,upload,421,-102,Punjab,July,2019
IDEA,4G,upload,35282,-84,Punjab,July,2019
IDEA,4G,upload,17,-87,Punjab,July,2019
IDEA,4G,upload,21418,-94.04444444,Punjab,July,2019
